contig	start	end	strand	gene	readCount	RPKM	meanDepth	meanDepth/contig	meanDepth/genome	taxon	reference
NODE_1000_length_14693_cov_136.165118	3989	4843	+	K16786	2268	233.718478663541	374.011695906433	0.937195703529123	4.26622358695482	208479	cid|208479
NODE_1000_length_14693_cov_136.165118	4861	5739	+	K16787	2213	221.824062164028	349.17747440273	0.874966297474445	3.98294811000487	208479	cid|208479
NODE_1000_length_14693_cov_136.165118	5732	6532	+	K16785	2213	243.424907168765	389.368289637953	0.975676140968767	4.44139100313392	208479	cid|208479
NODE_1000_length_14693_cov_136.165118	6571	7314	+	K06173	2055	243.363255232814	372.25	0.932781259134725	4.24612852385566	208479	cid|208479
NODE_1000_length_14693_cov_136.165118	7542	7970	+	K02871	1621	332.921496298072	430.808857808858	1.07951760599957	4.91408940086465	208479	cid|208479
NODE_1000_length_14693_cov_136.165118	7995	8387	+	K02996	1394	312.526133218352	386.933842239186	0.969575920928689	4.41362209369207	208479	cid|208479
NODE_1000_length_14693_cov_136.165118	8734	9687	+	K03496	2302	212.604797256871	358.345911949686	0.897940499541193	4.08752934355038	1712675	cid|1712675
NODE_1000_length_14693_cov_136.165118	9644	10579	+	K03497	2370	223.094370977039	372.038461538462	0.932251187643766	4.24371557692367	1712675	cid|1712675
NODE_1002_length_14637_cov_4.000754	722	1714	-	K03551	68	6.03358977991366	11.6767371601208	1.11665851161782	0.13319254995609	1042156	cid|1042156
NODE_1004_length_14520_cov_8.912686	472	2628	+	K01784	324	13.2346048915377	25.35234121465	1.04106085299569	0.289185491411811	28026	cid|28026
NODE_1004_length_14520_cov_8.912686	6847	8391	+	K21012	249	14.1999553418248	26.2692556634304	1.07871274991872	0.299644421149627	28026	cid|28026
NODE_1004_length_14520_cov_8.912686	8388	10202	+	K06330	240	11.6506653406986	22.204958677686	0.911817690760951	0.253284374512716	28026	cid|28026
NODE_1005_length_14503_cov_12.201966	1194	1628	-	K02744	109	22.07767603139	28.4413793103448	0.906061324715225	0.324421093210083	1834196	cid|1834196
NODE_1005_length_14503_cov_12.201966	7591	8316	+	K20461	157	19.0536922759342	27.4490358126722	0.874448087738818	0.313101770091398	1834196	cid|1834196
NODE_1005_length_14503_cov_12.201966	9462	10844	-	K03292	257	16.3729546321269	30.472885032538	0.970779309934296	0.347593784663085	1834196	cid|1834196
NODE_1005_length_14503_cov_12.201966	10932	13973	-	K01190	581	16.8280207124518	34.5479947403024	1.1006006965797	0.394077168324549	1834196	cid|1834196
NODE_10069_length_771_cov_1.750000	306	740	+	K02372	15	3.0382122978977	4.67126436781609	1.05154593506167	0.0532835161172719	1358	cid|1358
NODE_10098_length_768_cov_1.826087	1	714	+	K09761	20	2.46801559212978	4.39775910364146	0.992208869446721	0.0501637350463879	1358	cid|1358
NODE_100_length_151224_cov_4.256475	372	977	+	K02120	78	11.3406538248261	17.1138613861386	1.43118207029168	0.195211967723291	817	cid|817
NODE_100_length_151224_cov_4.256475	974	2791	+	K02123	148	7.17272122253957	12.7370737073707	1.06516414423791	0.145287446552905	817	cid|817
NODE_100_length_151224_cov_4.256475	2836	3297	+	K02124	60	11.442617745329	14.5021645021645	1.2127735142654	0.165421233983311	817	cid|817
NODE_100_length_151224_cov_4.256475	5222	7786	+	K00688	226	7.76313582862438	14.1520467836257	1.18349419559159	0.1614275608298	817	cid|817
NODE_100_length_151224_cov_4.256475	9920	11305	+	K11072	91	5.78487897124966	10.466810966811	0.87530872494767	0.119391335392831	817	cid|817
NODE_100_length_151224_cov_4.256475	11323	12120	+	K11071	55	6.07261731221407	10.1766917293233	0.851046903400177	0.116082044406624	817	cid|817
